id,datetime,latitude,longitude,maximumwind
AL022011,"2011071912","29.5","-76.2",45
AL022011,"2011071918","30.0","-75.8",45
AL022011,"2011072000","30.5","-75.3",45
AL022011,"2011072006","30.9","-74.7",45
AL022011,"2011072012","31.4","-74.1",45
AL022011,"2011072018","31.9","-73.4",45
AL022011,"2011072100","32.4","-72.7",45
AL022011,"2011072106","33.0","-72.0",40
AL022011,"2011072112","33.5","-71.2",35
AL022011,"2011072118","34.1","-70.1",35
AL022011,"2011072200","35.1","-68.9",30
AL022011,"2011072206","36.2","-67.4",30
AL022011,"2011072212","37.3","-65.2",30
AL022011,"2011072218","38.3","-62.8",30
AL022011,"2011072300","39.2","-60.1",25
AL022011,"2011072306","39.8","-57.0",25
AL032011,"2011072006","33.0","-59.5",30
AL032011,"2011072012","33.4","-57.0",35
AL032011,"2011072018","34.5","-54.7",40
AL032011,"2011072100","35.8","-52.5",45
AL032011,"2011072106","37.4","-50.5",50
AL032011,"2011072112","39.4","-48.4",55
AL032011,"2011072118","41.3","-46.1",60
AL032011,"2011072200","42.6","-43.7",55
AL032011,"2011072206","43.8","-41.2",50
AL032011,"2011072212","45.1","-38.6",45
AL032011,"2011072218","46.7","-35.6",40
AL032011,"2011072300","48.4","-32.1",40
AL032011,"2011072306","50.0","-27.8",35
AL042011,"2011072706","21.6","-85.7",30
AL042011,"2011072712","21.8","-86.2",30
AL042011,"2011072718","22.0","-86.7",35
AL042011,"2011072800","22.3","-87.4",35
AL042011,"2011072806","22.9","-88.4",35
AL042011,"2011072812","23.7","-89.5",40
AL042011,"2011072818","24.2","-90.7",40
AL042011,"2011072900","24.6","-91.9",45
AL042011,"2011072906","25.1","-93.1",45
AL042011,"2011072912","25.8","-94.3",45
AL042011,"2011072918","26.4","-95.5",45
AL042011,"2011073000","27.0","-96.9",35
AL042011,"2011073006","27.8","-98.1",25
AL052011,"2011080200","14.9","-61.4",40
AL052011,"2011080206","15.1","-62.5",40
AL052011,"2011080212","15.4","-63.6",40
AL052011,"2011080218","15.7","-64.8",40
AL052011,"2011080300","16.0","-66.2",45
AL052011,"2011080306","16.3","-67.7",45
AL052011,"2011080312","16.6","-69.1",45
AL052011,"2011080318","16.8","-70.3",45
AL052011,"2011080400","16.9","-70.7",45
AL052011,"2011080406","16.9","-71.3",45
AL052011,"2011080412","17.3","-72.2",45
AL052011,"2011080418","17.9","-73.4",30
AL052011,"2011080500","18.8","-74.6",25
AL052011,"2011080506","19.8","-75.5",25
AL052011,"2011080512","21.0","-76.3",25
AL052011,"2011080518","22.4","-76.9",25
AL052011,"2011080600","23.6","-77.4",25
AL052011,"2011080606","24.6","-77.9",25
AL052011,"2011080612","25.6","-78.1",25
AL052011,"2011080618","26.4","-78.2",30
AL052011,"2011080700","27.2","-78.1",35
AL052011,"2011080706","28.4","-77.4",35
AL052011,"2011080712","29.7","-76.4",30
AL052011,"2011080718","30.7","-74.8",30
AL062011,"2011081212","34.7","-66.0",25
AL062011,"2011081218","35.6","-64.7",30
AL062011,"2011081300","36.6","-63.0",30
AL062011,"2011081306","37.6","-61.1",35
AL062011,"2011081312","38.6","-59.0",40
AL062011,"2011081318","39.6","-56.3",40
AL062011,"2011081400","40.2","-53.2",35
AL062011,"2011081406","40.4","-49.9",35
AL062011,"2011081412","40.0","-47.0",30
AL062011,"2011081418","39.4","-44.6",30
AL062011,"2011081500","38.8","-42.5",30
AL062011,"2011081506","38.1","-40.8",25
AL062011,"2011081512","37.3","-39.2",25
AL062011,"2011081518","36.6","-38.2",25
AL062011,"2011081600","35.6","-37.9",25
AL072011,"2011081306","26.2","-58.0",30
AL072011,"2011081312","26.9","-59.4",30
AL072011,"2011081318","27.3","-60.6",30
AL072011,"2011081400","27.5","-61.5",30
AL072011,"2011081406","27.7","-62.3",35
AL072011,"2011081412","28.1","-62.9",40
AL072011,"2011081418","28.8","-63.1",40
AL072011,"2011081500","29.6","-63.3",45
AL072011,"2011081506","30.6","-63.4",50
AL072011,"2011081512","31.6","-63.2",55
AL072011,"2011081518","32.9","-62.7",50
AL072011,"2011081600","34.2","-61.6",45
AL072011,"2011081606","35.6","-60.3",45
AL072011,"2011081612","37.1","-58.1",40
AL072011,"2011081618","38.6","-55.8",40
AL072011,"2011081700","40.1","-53.4",35
AL072011,"2011081706","41.5","-50.9",30
AL072011,"2011081712","42.9","-48.3",30
AL072011,"2011081718","44.9","-44.8",30
AL082011,"2011081900","15.4","-82.0",30
AL082011,"2011081906","15.7","-82.7",30
AL082011,"2011081912","15.9","-83.4",35
AL082011,"2011081918","16.0","-84.1",40
AL082011,"2011082000","16.1","-84.9",45
AL082011,"2011082006","16.3","-85.8",50
AL082011,"2011082012","16.6","-87.0",50
AL082011,"2011082018","17.0","-88.3",55
AL082011,"2011082100","17.3","-89.6",35
AL082011,"2011082106","17.6","-90.8",30
AL082011,"2011082112","18.0","-92.0",30
AL082011,"2011082118","18.5","-93.3",30
AL082011,"2011082200","18.7","-94.8",35
AL082011,"2011082206","18.6","-96.2",25
AL082011,"2011082212","18.1","-97.2",20
AL092011,"2011082100","15.0","-59.0",45
AL092011,"2011082106","16.0","-60.6",45
AL092011,"2011082112","16.8","-62.2",45
AL092011,"2011082118","17.5","-63.7",50
AL092011,"2011082200","17.9","-65.0",60
AL092011,"2011082206","18.2","-65.9",65
AL092011,"2011082212","18.9","-67.0",70
AL092011,"2011082218","19.3","-68.0",75
AL092011,"2011082300","19.7","-68.8",80
AL092011,"2011082306","20.1","-69.7",80
AL092011,"2011082312","20.4","-70.6",80
AL092011,"2011082318","20.7","-71.2",80
AL092011,"2011082400","21.0","-71.9",80
AL092011,"2011082406","21.3","-72.5",95
AL092011,"2011082412","21.9","-73.3",105
AL092011,"2011082418","22.7","-74.3",100
AL092011,"2011082500","23.5","-75.1",95
AL092011,"2011082506","24.1","-75.9",95
AL092011,"2011082512","25.4","-76.6",90
AL092011,"2011082518","26.5","-77.2",90
AL092011,"2011082600","27.7","-77.3",90
AL092011,"2011082606","28.8","-77.3",90
AL092011,"2011082612","30.0","-77.4",85
AL092011,"2011082618","31.1","-77.5",80
AL092011,"2011082700","32.1","-77.1",75
AL092011,"2011082706","33.4","-76.8",75
AL092011,"2011082712","34.7","-76.6",75
AL092011,"2011082718","35.5","-76.3",65
AL092011,"2011082800","36.7","-75.7",65
AL092011,"2011082806","38.1","-75.0",65
AL092011,"2011082812","40.3","-74.1",55
AL092011,"2011082818","42.5","-73.1",50
AL092011,"2011082900","44.2","-72.1",45
AL092011,"2011082906","46.5","-69.5",40
AL092011,"2011082912","49.1","-66.7",40
AL092011,"2011082918","51.3","-63.8",40
AL092011,"2011083000","53.0","-60.0",40
AL102011,"2011082500","12.3","-29.0",30
AL102011,"2011082506","12.7","-30.1",30
AL102011,"2011082512","13.1","-31.2",30
AL102011,"2011082518","13.5","-32.1",30
AL102011,"2011082600","13.9","-32.9",30
AL102011,"2011082606","14.4","-33.3",30
AL102011,"2011082612","14.8","-33.5",30
AL102011,"2011082618","15.3","-33.7",30
AL102011,"2011082700","15.8","-33.9",25
AL112011,"2011082612","27.3","-59.0",30
AL112011,"2011082618","27.4","-60.2",30
AL112011,"2011082700","27.5","-61.3",30
AL112011,"2011082706","27.7","-62.4",30
AL112011,"2011082712","27.9","-63.4",35
AL112011,"2011082718","28.3","-64.3",35
AL112011,"2011082800","29.1","-64.9",35
AL112011,"2011082806","29.8","-65.5",40
AL112011,"2011082812","30.9","-65.7",40
AL112011,"2011082818","32.4","-65.8",40
AL112011,"2011082900","34.2","-65.6",40
AL112011,"2011082906","36.2","-65.1",35
AL112011,"2011082912","38.3","-63.8",30
AL122011,"2011082800","9.5","-19.0",20
AL122011,"2011082806","9.4","-20.3",20
AL122011,"2011082812","9.3","-21.6",25
AL122011,"2011082818","9.3","-22.9",25
AL122011,"2011082900","9.3","-24.2",25
AL122011,"2011082906","9.5","-25.6",25
AL122011,"2011082912","9.9","-27.0",30
AL122011,"2011082918","10.6","-28.2",30
AL122011,"2011083000","11.0","-29.6",35
AL122011,"2011083006","11.5","-31.1",40
AL122011,"2011083012","12.0","-32.9",45
AL122011,"2011083018","12.6","-34.6",50
AL122011,"2011083100","13.1","-36.4",50
AL122011,"2011083106","13.6","-38.2",55
AL122011,"2011083112","14.0","-40.0",55
AL122011,"2011083118","14.4","-41.8",60
AL122011,"2011090100","14.8","-43.5",65
AL122011,"2011090106","15.1","-45.2",65
AL122011,"2011090112","15.3","-46.9",65
AL122011,"2011090118","15.7","-48.5",65
AL122011,"2011090200","16.2","-50.0",65
AL122011,"2011090206","16.8","-51.2",65
AL122011,"2011090212","17.4","-52.1",65
AL122011,"2011090218","18.0","-53.0",65
AL122011,"2011090300","18.4","-53.9",65
AL122011,"2011090306","18.8","-54.7",65
AL122011,"2011090312","19.4","-55.4",65
AL122011,"2011090318","19.9","-56.2",65
AL122011,"2011090400","20.4","-57.1",70
AL122011,"2011090406","21.1","-57.9",75
AL122011,"2011090412","21.7","-58.8",85
AL122011,"2011090418","22.3","-59.7",90
AL122011,"2011090500","23.0","-60.6",90
AL122011,"2011090506","23.6","-61.6",95
AL122011,"2011090512","24.2","-62.6",100
AL122011,"2011090518","24.8","-63.4",110
AL122011,"2011090600","25.6","-64.0",120
AL122011,"2011090606","26.2","-64.8",115
AL122011,"2011090612","26.7","-65.6",105
AL122011,"2011090618","27.3","-66.2",95
AL122011,"2011090700","27.7","-66.9",85
AL122011,"2011090706","28.2","-67.6",85
AL122011,"2011090712","28.8","-68.4",80
AL122011,"2011090718","29.4","-69.3",80
AL122011,"2011090800","30.3","-69.9",80
AL122011,"2011090806","31.5","-70.1",80
AL122011,"2011090812","32.8","-70.2",80
AL122011,"2011090818","34.1","-70.0",80
AL122011,"2011090900","35.6","-69.4",80
AL122011,"2011090906","37.1","-68.4",75
AL122011,"2011090912","38.5","-67.1",75
AL122011,"2011090918","39.8","-64.6",75
AL122011,"2011091000","41.0","-60.5",75
AL122011,"2011091006","42.2","-56.1",75
AL122011,"2011091012","43.5","-50.6",75
AL122011,"2011091018","45.4","-43.7",75
AL122011,"2011091100","47.3","-37.2",70
AL122011,"2011091106","49.1","-31.3",70
AL122011,"2011091112","51.1","-26.0",60
AL122011,"2011091118","52.8","-21.1",60
AL122011,"2011091200","54.7","-16.3",60
AL122011,"2011091206","56.2","-11.6",60
AL122011,"2011091212","58.0","-7.0",60
AL122011,"2011091218","59.5","-0.0",60
AL132011,"2011090200","26.6","-91.4",30
AL132011,"2011090206","26.9","-91.4",30
AL132011,"2011090212","27.2","-91.4",35
AL132011,"2011090218","27.5","-91.4",40
AL132011,"2011090300","28.0","-91.5",40
AL132011,"2011090306","28.5","-91.8",45
AL132011,"2011090312","29.0","-92.0",50
AL132011,"2011090318","29.2","-92.2",45
AL132011,"2011090400","29.4","-92.5",40
AL132011,"2011090406","29.5","-92.5",40
AL132011,"2011090412","29.7","-92.0",35
AL132011,"2011090418","30.3","-91.8",35
AL132011,"2011090500","30.4","-91.6",35
AL132011,"2011090506","30.4","-91.4",35
AL132011,"2011090512","30.6","-90.1",40
AL132011,"2011090518","31.5","-88.3",40
AL132011,"2011090600","32.6","-86.5",30
AL132011,"2011090606","33.4","-85.3",20
AL132011,"2011090612","34.2","-85.1",15
AL132011,"2011090618","34.9","-85.3",15
AL142011,"2011090618","11.5","-35.9",30
AL142011,"2011090700","11.9","-37.5",35
AL142011,"2011090706","12.3","-39.1",40
AL142011,"2011090712","12.8","-41.0",45
AL142011,"2011090718","13.0","-43.0",45
AL142011,"2011090800","13.2","-45.2",45
AL142011,"2011090806","13.2","-47.7",45
AL142011,"2011090812","13.0","-50.1",40
AL142011,"2011090818","13.2","-52.1",40
AL142011,"2011090900","13.5","-53.7",40
AL142011,"2011090906","13.9","-55.2",40
AL142011,"2011090912","14.3","-56.6",45
AL142011,"2011090918","14.9","-57.9",45
AL142011,"2011091000","15.4","-59.0",45
AL142011,"2011091006","16.0","-60.0",45
AL142011,"2011091012","16.9","-61.1",45
AL142011,"2011091018","17.8","-62.0",45
AL142011,"2011091100","18.3","-62.7",45
AL142011,"2011091106","18.7","-63.4",50
AL142011,"2011091112","19.1","-64.1",50
AL142011,"2011091118","19.6","-64.7",50
AL142011,"2011091200","20.0","-65.3",50
AL142011,"2011091206","20.4","-66.1",50
AL142011,"2011091212","20.6","-66.9",50
AL142011,"2011091218","20.8","-67.1",50
AL142011,"2011091300","21.0","-67.3",45
AL142011,"2011091306","21.3","-67.5",45
AL142011,"2011091312","21.7","-67.7",45
AL142011,"2011091318","22.3","-68.0",45
AL142011,"2011091400","23.1","-68.5",45
AL142011,"2011091406","23.9","-69.0",50
AL142011,"2011091412","24.7","-69.3",50
AL142011,"2011091418","25.8","-69.3",55
AL142011,"2011091500","27.2","-68.9",60
AL142011,"2011091506","28.8","-68.4",60
AL142011,"2011091512","30.9","-67.8",60
AL142011,"2011091518","33.7","-66.9",65
AL142011,"2011091600","36.8","-64.8",70
AL142011,"2011091606","39.8","-62.1",70
AL142011,"2011091612","42.9","-58.2",65
AL142011,"2011091618","46.7","-53.9",60
AL152011,"2011090618","20.3","-93.9",30
AL152011,"2011090700","20.3","-93.7",30
AL152011,"2011090706","20.3","-93.3",30
AL152011,"2011090712","20.3","-92.9",35
AL152011,"2011090718","20.3","-92.6",40
AL152011,"2011090800","20.2","-92.5",45
AL152011,"2011090806","20.1","-92.4",50
AL152011,"2011090812","19.9","-92.3",55
AL152011,"2011090818","19.7","-92.3",65
AL152011,"2011090900","19.7","-92.1",65
AL152011,"2011090906","19.9","-92.2",55
AL152011,"2011090912","20.0","-92.4",50
AL152011,"2011090918","20.0","-92.7",45
AL152011,"2011091000","20.0","-93.0",45
AL152011,"2011091006","20.0","-93.4",45
AL152011,"2011091012","20.1","-93.8",50
AL152011,"2011091018","20.1","-94.2",55
AL152011,"2011091100","20.1","-94.7",55
AL152011,"2011091106","20.0","-95.4",50
AL152011,"2011091112","20.3","-96.4",40
AL152011,"2011091118","20.5","-97.2",35
AL152011,"2011091200","20.5","-97.8",25
AL162011,"2011092006","11.6","-37.0",25
AL162011,"2011092012","11.9","-37.7",25
AL162011,"2011092018","12.2","-38.6",30
AL162011,"2011092100","12.5","-39.7",40
AL162011,"2011092106","12.7","-41.1",45
AL162011,"2011092112","12.9","-42.6",50
AL162011,"2011092118","13.1","-44.1",50
AL162011,"2011092200","13.3","-45.2",50
AL162011,"2011092206","13.5","-46.3",55
AL162011,"2011092212","13.7","-47.3",55
AL162011,"2011092218","13.9","-48.3",50
AL162011,"2011092300","14.1","-49.4",45
AL162011,"2011092306","14.4","-50.5",40
AL162011,"2011092312","14.7","-51.7",45
AL162011,"2011092318","15.2","-52.9",50
AL162011,"2011092400","15.8","-54.0",45
AL162011,"2011092406","16.5","-54.8",45
AL162011,"2011092412","17.2","-55.9",45
AL162011,"2011092418","17.6","-57.0",40
AL162011,"2011092500","17.9","-58.0",40
AL162011,"2011092506","18.2","-59.0",35
AL162011,"2011092512","18.4","-59.8",30
AL162011,"2011092518","18.6","-60.5",30
AL162011,"2011092600","18.5","-60.8",25
AL162011,"2011092606","18.3","-60.7",25
AL162011,"2011092612","18.0","-60.5",25
AL162011,"2011092618","17.8","-60.2",25
AL162011,"2011092700","17.6","-59.9",25
AL162011,"2011092706","17.6","-59.5",25
AL162011,"2011092712","17.8","-59.3",25
AL162011,"2011092718","18.0","-59.4",25
AL162011,"2011092800","18.1","-59.5",30
AL162011,"2011092806","18.2","-59.6",40
AL162011,"2011092812","18.4","-59.8",40
AL162011,"2011092818","18.7","-60.1",45
AL162011,"2011092900","19.1","-60.5",50
AL162011,"2011092906","19.6","-60.9",55
AL162011,"2011092912","20.2","-61.4",55
AL162011,"2011092918","21.0","-61.9",65
AL162011,"2011093000","21.6","-62.3",70
AL162011,"2011093006","22.4","-62.7",85
AL162011,"2011093012","23.4","-63.0",95
AL162011,"2011093018","24.6","-63.3",100
AL162011,"2011100100","25.9","-63.3",105
AL162011,"2011100106","27.3","-63.2",105
AL162011,"2011100112","28.9","-63.1",105
AL162011,"2011100118","30.7","-62.9",110
AL162011,"2011100200","32.8","-62.5",120
AL162011,"2011100206","35.0","-62.1",110
AL162011,"2011100212","37.4","-61.6",105
AL162011,"2011100218","40.1","-60.8",90
AL162011,"2011100300","42.8","-59.6",70
AL162011,"2011100306","45.4","-57.6",60
AL162011,"2011100312","47.4","-54.0",50
AL162011,"2011100318","48.9","-49.2",45
AL162011,"2011100400","49.9","-43.6",40
AL162011,"2011100406","50.6","-37.8",40
AL162011,"2011100412","51.3","-31.9",40
AL172011,"2011092300","8.3","-17.5",20
AL172011,"2011092306","8.6","-19.1",20
AL172011,"2011092312","9.0","-20.6",25
AL172011,"2011092318","9.5","-22.0",25
AL172011,"2011092400","10.4","-23.3",30
AL172011,"2011092406","11.0","-24.7",30
AL172011,"2011092412","11.1","-26.1",35
AL172011,"2011092418","11.2","-27.3",35
AL172011,"2011092500","11.5","-28.4",35
AL172011,"2011092506","12.1","-29.4",40
AL172011,"2011092512","12.7","-30.3",40
AL172011,"2011092518","13.2","-31.2",45
AL172011,"2011092600","13.8","-32.1",45
AL172011,"2011092606","14.4","-33.0",45
AL172011,"2011092612","14.9","-33.6",50
AL172011,"2011092618","15.3","-34.1",50
AL172011,"2011092700","15.4","-34.4",45
AL172011,"2011092706","15.5","-34.7",45
AL172011,"2011092712","15.6","-35.2",40
AL172011,"2011092718","15.7","-35.8",35
AL172011,"2011092800","15.8","-36.6",30
AL172011,"2011092806","16.0","-37.4",30
AL172011,"2011092812","16.2","-38.4",35
AL172011,"2011092818","16.6","-39.4",40
AL172011,"2011092900","17.1","-40.5",40
AL172011,"2011092906","17.8","-41.5",45
AL172011,"2011092912","18.7","-42.3",45
AL172011,"2011092918","19.7","-43.0",45
AL172011,"2011093000","20.7","-43.6",40
AL172011,"2011093006","21.7","-44.2",40
AL172011,"2011093012","22.5","-44.8",45
AL172011,"2011093018","23.2","-45.6",45
AL172011,"2011100100","23.8","-46.3",50
AL172011,"2011100106","24.1","-47.0",55
AL172011,"2011100112","24.4","-47.6",60
AL172011,"2011100118","24.8","-48.4",60
AL172011,"2011100200","25.2","-49.3",60
AL172011,"2011100206","25.8","-50.3",50
AL172011,"2011100212","26.2","-51.2",40
AL172011,"2011100218","26.3","-52.3",40
AL172011,"2011100300","26.2","-53.2",45
AL172011,"2011100306","25.6","-54.0",50
AL172011,"2011100312","24.9","-54.8",55
AL172011,"2011100318","24.3","-55.6",60
AL172011,"2011100400","23.8","-56.6",65
AL172011,"2011100406","23.7","-57.7",65
AL172011,"2011100412","23.8","-58.7",60
AL172011,"2011100418","24.0","-59.6",60
AL172011,"2011100500","24.3","-60.2",60
AL172011,"2011100506","24.7","-60.7",60
AL172011,"2011100512","25.2","-61.0",55
AL172011,"2011100518","25.5","-61.1",55
AL172011,"2011100600","25.9","-61.1",60
AL172011,"2011100606","26.5","-61.0",65
AL172011,"2011100612","27.4","-60.4",70
AL172011,"2011100618","28.2","-59.7",80
AL172011,"2011100700","28.7","-58.8",80
AL172011,"2011100706","29.0","-57.7",80
AL172011,"2011100712","29.3","-56.5",80
AL172011,"2011100718","29.7","-55.1",70
AL172011,"2011100800","30.1","-53.5",65
AL172011,"2011100806","30.9","-51.4",60
AL172011,"2011100812","32.3","-48.7",60
AL172011,"2011100818","34.4","-46.0",50
AL172011,"2011100900","37.5","-43.6",45
AL182011,"2011102200","12.7","-81.0",25
AL182011,"2011102206","12.7","-81.2",25
AL182011,"2011102212","12.9","-81.4",25
AL182011,"2011102218","13.2","-81.4",25
AL182011,"2011102300","13.6","-81.4",25
AL182011,"2011102306","14.2","-81.4",25
AL182011,"2011102312","14.8","-81.5",25
AL182011,"2011102318","15.5","-81.7",30
AL182011,"2011102400","16.0","-81.9",35
AL182011,"2011102406","16.5","-82.2",40
AL182011,"2011102412","16.9","-82.6",50
AL182011,"2011102418","17.1","-83.0",65
AL182011,"2011102500","17.2","-83.2",75
AL182011,"2011102506","17.3","-83.5",90
AL182011,"2011102512","17.3","-83.8",95
AL182011,"2011102518","17.3","-84.2",100
AL182011,"2011102600","17.4","-84.6",100
AL182011,"2011102606","17.5","-85.0",100
AL182011,"2011102612","17.7","-85.4",85
AL182011,"2011102618","18.0","-85.8",80
AL182011,"2011102700","18.3","-86.3",80
AL182011,"2011102706","18.6","-86.7",65
AL182011,"2011102712","19.0","-86.9",60
AL182011,"2011102718","19.5","-87.1",60
AL182011,"2011102800","20.2","-87.2",55
AL182011,"2011102806","20.9","-87.1",50
AL182011,"2011102812","21.4","-86.9",40
AL182011,"2011102818","21.7","-86.4",25
AL182011,"2011102900","21.8","-85.3",20
AL182011,"2011102906","21.5","-84.2",20
AL192011,"2011110600","28.5","-70.0",45
AL192011,"2011110606","28.5","-69.2",45
AL192011,"2011110612","28.4","-68.8",45
AL192011,"2011110618","28.0","-68.5",45
AL192011,"2011110700","27.9","-68.6",45
AL192011,"2011110706","27.7","-68.7",40
AL192011,"2011110712","27.5","-69.0",40
AL192011,"2011110718","27.6","-69.3",40
AL192011,"2011110800","27.6","-69.6",40
AL192011,"2011110806","27.7","-69.8",40
AL192011,"2011110812","27.8","-70.0",45
AL192011,"2011110818","27.8","-70.0",45
AL192011,"2011110900","27.8","-70.1",45
AL192011,"2011110906","27.8","-70.2",50
AL192011,"2011110912","27.9","-70.4",55
